BARCODE,COMBI_ID,Tissue,CELL_LINE_NAME,SIDM,COSMIC_ID,ANCHOR_ID,ANCHOR_NAME,ANCHOR_TARGET,ANCHOR_PATHWAY,ANCHOR_DRUG_TYPE,ANCHOR_Clin_Rel,ANCHOR_CONC,LIBRARY_ID,LIBRARY_NAME,LIBRARY_TARGET,LIBRARY_PATHWAY,LIBRARY_DRUG_TYPE,LIBRARY_Clin_Rel,LIBRARY_CONC,ANCHOR_VIABILITY,LIBRARY_RMSE,LIBRARY_EMAX,LIBRARY_XMID,LIBRARY_XMID_uM,LIBRARY_AUC,LIBRARY_fAUC,SYNERGY_RMSE,SYNERGY_EXP_EMAX,SYNERGY_OBS_EMAX,SYNERGY_DELTA_EMAX,SYNERGY_XMID,SYNERGY_XMID_uM,SYNERGY_DELTA_XMID,SYNERGY_DELTA_XMID_uM,SYNERGY_EXP_AUC,SYNERGY_OBS_AUC,SYNERGY_EXP_fAUC,SYNERGY_OBS_fAUC,SYNERGY_DELTA_AUC,SYNERGY_DELTA_fAUC,Synergy,DAY1_NORM_MEAN,DAY1_NORM_SD,GROWTH_RATE,DOUBLING_TIME
27075,1022:1003,Breast,Hs-578-T,SIDM00135,905957,1022,AZD7762,"CHEK1, CHEK2",Cell cycle,Targeted,Early clinical trials,0.25,1003,Camptothecin,TOP1,DNA replication,Chemotherapeutic,FDA approved,0.1,0.522050266663324,0.0986502930784291,0.863433425454244,13.100325878843,1.7152,0.942305303537721,0.967742118379063,0.0285191552745922,0.450755650004415,0.227765877945183,0.222989772059232,8.43028189292142,0.0674,4.6700439859216,1.6478,0.491930734990132,0.412716931419709,0.50521003096112,0.427429359555533,0.0792138035704225,0.0777806714055864,True,0.365803862566113,0.0690380380611123,0.965328189521898,50.911055800263
27075,1047:1003,Breast,Hs-578-T,SIDM00135,905957,1047,Nutlin-3a (-),MDM2,p53 pathway,Targeted,Experimental only,2.5,1003,Camptothecin,TOP1,DNA replication,Chemotherapeutic,FDA approved,0.1,0.923403490800205,0.0986502930784291,0.863433425454244,13.100325878843,1.7152,0.942305303537721,0.967742118379063,0.079186498894979,0.797297439138027,0.656534355424096,0.140763083713931,11.0016118030786,0.4004,2.09871407576446,1.3148,0.870128006686279,0.850377417610166,0.893616450305612,0.854299137301924,0.019750589076112,0.0393173130036877,True,0.365803862566113,0.0690380380611123,0.965328189521898,50.911055800263
27075,1011:1003,Breast,Hs-578-T,SIDM00135,905957,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1003,Camptothecin,TOP1,DNA replication,Chemotherapeutic,FDA approved,0.1,0.818196317216529,0.0986502930784291,0.863433425454244,13.100325878843,1.7152,0.942305303537721,0.967742118379063,0.05552677313724,0.706458048868315,0.20493508002623,0.501522968842084,6.562850786384,0.0185,6.53747509245902,1.6967,0.770990729048167,0.544414041999921,0.791803037273072,0.572303180596846,0.226576687048246,0.219499856676226,True,0.365803862566113,0.0690380380611123,0.965328189521898,50.911055800263
27075,1559:1003,Breast,Hs-578-T,SIDM00135,905957,1559,Luminespib,HSP90,Protein stability and degradation,Targeted,Early clinical trials,0.01,1003,Camptothecin,TOP1,DNA replication,Chemotherapeutic,FDA approved,0.1,0.660450945768309,0.0986502930784291,0.863433425454244,13.100325878843,1.7152,0.942305303537721,0.967742118379063,0.0402695097489691,0.570255422449226,0.382643203687705,0.187612218761521,9.71189910484647,0.1638,3.38842677399655,1.5514,0.622346428923982,0.583247482905968,0.639146197343279,0.581480038185984,0.0390989460180141,0.0576661591572948,True,0.365803862566113,0.0690380380611123,0.965328189521898,50.911055800263
25085,1007:1025,Breast,Hs-578-T,SIDM00135,905957,1007,Docetaxel,Microtubule stabiliser,Mitosis,Chemotherapeutic,FDA approved in breast,0.00025,1025,SB216763,"GSK3A, GSK3B",WNT signaling,Targeted,Experimental only,10.0,0.770005004196641,0.120724013973701,0.736487785830934,11.2852749304554,48.7457,0.892152545918138,0.932876384514609,0.187107496426453,0.567099280619523,0.453205029745705,0.113894250873818,9.79616975414552,17.3648,1.48910517630987,31.3809,0.68696192486374,0.551467500522925,0.718319484373119,0.680583041466551,0.135494424340814,0.0377364429065672,True,0.532116710634315,0.107457460561628,0.588859162781535,81.6206801907577
25085,1011:1025,Breast,Hs-578-T,SIDM00135,905957,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1025,SB216763,"GSK3A, GSK3B",WNT signaling,Targeted,Experimental only,10.0,0.752739731467924,0.120724013973701,0.736487785830934,11.2852749304554,48.7457,0.892152545918138,0.932876384514609,0.113459423899151,0.554383618135783,0.359427106624668,0.194956511511115,8.79967934337061,8.7036,2.48559558708478,40.0421,0.671558667842844,0.616695217947326,0.702213119172294,0.631045901574551,0.0548634498955176,0.0711672175977436,True,0.532116710634315,0.107457460561628,0.588859162781535,81.6206801907577
25085,1053:1025,Breast,Hs-578-T,SIDM00135,905957,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,1.0,1025,SB216763,"GSK3A, GSK3B",WNT signaling,Targeted,Experimental only,10.0,0.705853850980849,0.120724013973701,0.736487785830934,11.2852749304554,48.7457,0.892152545918138,0.932876384514609,0.0421286665058914,0.519852739829123,0.384800811727737,0.135051928101386,9.40271518860077,13.2199,1.88255974185463,35.5258,0.629729310198686,0.594122584283645,0.658474388498728,0.612089689486709,0.035606725915041,0.0463846990120192,True,0.532116710634315,0.107457460561628,0.588859162781535,81.6206801907577
26772,1011:1042,Breast,Hs-578-T,SIDM00135,905957,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1042,Doramapimod,"p38, JNK2",JNK and p38 signaling,Targeted,Early clinical trials,10.0,0.827332173834478,0.130569947883041,0.625039145652219,10.1361808923523,21.9798,0.898774871501426,0.896990273767775,0.171849234768403,0.517114995104095,0.274217333457263,0.242897661646832,7.43990854432666,3.3913,2.69627234802563,18.5885,0.743585368227078,0.640108201070152,0.742108913104677,0.628279591498086,0.103477167156926,0.113829321606591,True,0.475170786745362,0.083764377779771,0.702567472245077,69.0740616224605
26773,1011:1050,Breast,Hs-578-T,SIDM00135,905957,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1050,ZM447439,"AURKA, AURKB",Mitosis,Targeted,Experimental only,10.0,0.82383710854052,0.136034089430592,0.390497115499369,8.01005625207837,5.035,0.826545292755736,0.794750618403388,0.0526864051623423,0.321706014526414,0.0565179678451702,0.265188046681244,3.20040415390562,0.1795,4.80965209817274,4.8555,0.680938684061664,0.347134687237726,0.654745051476238,0.35881969897011,0.333803996823937,0.295925352506128,True,0.475170786745362,0.083764377779771,0.702567472245077,69.0740616224605
26773,1011:1051,Breast,Hs-578-T,SIDM00135,905957,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1051,Alisertib,AURKA,Mitosis,Targeted,Advanced clinical trials,10.0,0.82383710854052,0.199978364511154,0.310274077516982,7.22380069713128,2.9195,0.648555188145882,0.745224313340452,0.148109626331529,0.255615298876668,0.0156742089308408,0.239941089945827,0.233388878839388,0.023,6.9904118182919,2.8965,0.534303830931056,0.223743389192578,0.613943443516493,0.181213526354666,0.310560441738478,0.432729917161827,True,0.475170786745362,0.083764377779771,0.702567472245077,69.0740616224605
26773,1561:1051,Breast,Hs-578-T,SIDM00135,905957,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,0.1,1051,Alisertib,AURKA,Mitosis,Targeted,Advanced clinical trials,10.0,0.914132727498124,0.199978364511154,0.310274077516982,7.22380069713128,2.9195,0.648555188145882,0.745224313340452,0.179594020079659,0.283631688752563,0.0864770098191281,0.197154678933435,3.97778881426932,0.3077,3.24601188286196,2.6118,0.592865523072854,0.423328976824076,0.681233934151824,0.455423611187393,0.169536546248778,0.225810322964431,True,0.475170786745362,0.083764377779771,0.702567472245077,69.0740616224605
27076,1011:1052,Breast,Hs-578-T,SIDM00135,905957,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1052,RO-3306,CDK1,Cell cycle,Targeted,Experimental only,10.0,0.79307899409099,0.12027032165192,0.379281278271661,7.90471487585208,4.6804,0.773267937840175,0.788455095644487,0.108703365959611,0.300800014649234,0.104916621883751,0.195883392765482,4.8179517807291,0.5509,3.08676309512298,4.1295,0.6132625583051,0.435509030810942,0.625307174139645,0.448820283603268,0.177753527494158,0.176486890536377,True,0.365803862566113,0.0690380380611123,0.965328189521898,50.911055800263
25856,1022:1085,Breast,Hs-578-T,SIDM00135,905957,1022,AZD7762,"CHEK1, CHEK2",Cell cycle,Targeted,Early clinical trials,0.25,1085,Sorafenib,"PDGFR, KIT, VEGFR, RAF","Other, kinases",Targeted,FDA approved,10.0,0.642566880621002,0.123511045505695,0.479465923505854,8.81726895668408,8.8103,0.891341016719987,0.839228368192228,0.0988597325567822,0.308088922831224,0.117222784781148,0.190866138050077,5.66483375259097,0.9909,3.15243520409311,7.8194,0.572746216683315,0.393089817477266,0.539260354677933,0.406441886703008,0.179656399206048,0.132818467974925,True,0.267097541031162,0.0635120476940969,1.2666714972128,38.9519367860063
25856,1011:1085,Breast,Hs-578-T,SIDM00135,905957,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1085,Sorafenib,"PDGFR, KIT, VEGFR, RAF","Other, kinases",Targeted,FDA approved,10.0,0.964679061781894,0.123511045505695,0.479465923505854,8.81726895668408,8.8103,0.891341016719987,0.839228368192228,0.161022768062437,0.462530737244016,0.25350752106203,0.209023216181986,6.70643762274455,2.0397,2.11083133393953,6.7706,0.859858015737157,0.698023080012068,0.809586034848428,0.684627532728869,0.161834935725089,0.124958502119559,True,0.267097541031162,0.0635120476940969,1.2666714972128,38.9519367860063
25089,1047:1096,Breast,Hs-578-T,SIDM00135,905957,1047,Nutlin-3a (-),MDM2,p53 pathway,Targeted,Experimental only,10.0,1096,Tozasertib,"AURKA, AURKB, AURKC, others",Mitosis,Targeted,Early clinical trials,5.0,0.895281337307851,0.118549345391759,0.649553003543763,10.3720525892893,12.9419,0.83862247642194,0.905395450807786,0.17201441920668,0.581532681664991,0.352847441545951,0.22868524011904,8.04383679373866,2.5771,2.32821579555067,10.3648,0.750803052187456,0.59065493732458,0.810583649991639,0.713311956733263,0.160148114862876,0.0972716932583761,True,0.532116710634315,0.107457460561628,0.588859162781535,81.6206801907577
25089,1022:1096,Breast,Hs-578-T,SIDM00135,905957,1022,AZD7762,"CHEK1, CHEK2",Cell cycle,Targeted,Early clinical trials,0.0625,1096,Tozasertib,"AURKA, AURKB, AURKC, others",Mitosis,Targeted,Early clinical trials,5.0,0.971509406845898,0.118549345391759,0.649553003543763,10.3720525892893,12.9419,0.83862247642194,0.905395450807786,0.152552771044475,0.631046853187772,0.491910516446213,0.139136336741559,9.05635785828935,5.1992,1.31569473099998,7.7427,0.814729624636317,0.719966142532285,0.879600197375246,0.826833822362456,0.0947634821040323,0.0527663750127898,True,0.532116710634315,0.107457460561628,0.588859162781535,81.6206801907577
25089,1011:1096,Breast,Hs-578-T,SIDM00135,905957,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1096,Tozasertib,"AURKA, AURKB, AURKC, others",Mitosis,Targeted,Early clinical trials,5.0,0.869035276830005,0.118549345391759,0.649553003543763,10.3720525892893,12.9419,0.83862247642194,0.905395450807786,0.121050705226093,0.564484474250415,0.103401596902737,0.461082877347678,4.54841162987612,0.2285,5.8236409594132,12.7134,0.728792515953205,0.427155719224635,0.786820586233371,0.473010079927624,0.30163679672857,0.313810506305746,True,0.532116710634315,0.107457460561628,0.588859162781535,81.6206801907577
25089,1058:1129,Breast,Hs-578-T,SIDM00135,905957,1058,Pictilisib,PI3K (class 1),PI3K/MTOR signaling,Targeted,Early clinical trials,0.5,1129,PF-4708671,S6K1,PI3K/MTOR signaling,Targeted,Experimental only,10.0,0.69141589500502,0.0978982500476824,0.835258516359628,12.6095136265453,122.0596,0.937571042302476,0.960462167837388,0.0513672005318098,0.577511014649357,0.481708170072214,0.0958028445771432,10.8490969664782,36.0275,1.76041666006711,86.0321,0.648251521344356,0.63398615937338,0.664078809393749,0.636599255114424,0.0142653619709762,0.0274795542793246,True,0.532116710634315,0.107457460561628,0.588859162781535,81.6206801907577
27077,1049:1192,Breast,Hs-578-T,SIDM00135,905957,1049,PD173074,"FGFR1, FGFR2, FGFR3",RTK signaling,Targeted,Experimental only,2.5,1192,GSK269962A,"ROCK1, ROCK2",Cytoskeleton,Targeted,Experimental only,10.0,0.844154652572654,0.120953862935701,0.526751459751899,9.2381525405697,11.7948,0.790504930851237,0.859682943628311,0.0893780562844754,0.444659695499002,0.282929720909501,0.161729974589501,7.47708826662957,3.4798,1.76106427394012,8.315,0.667308415259696,0.640847377181946,0.725705356601193,0.643078712652425,0.02646103807775,0.0826266439487675,True,0.365803862566113,0.0690380380611123,0.965328189521898,50.911055800263
27077,1011:1192,Breast,Hs-578-T,SIDM00135,905957,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1192,GSK269962A,"ROCK1, ROCK2",Cytoskeleton,Targeted,Experimental only,10.0,0.785325700143283,0.120953862935701,0.526751459751899,9.2381525405697,11.7948,0.790504930851237,0.859682943628311,0.115860052787428,0.413671458931156,0.161885087185222,0.251786371745934,6.00193620972098,1.2517,3.23621633084872,10.5431,0.620803838287465,0.453954418440929,0.675131109606142,0.516904217064483,0.166849419846536,0.158226892541659,True,0.365803862566113,0.0690380380611123,0.965328189521898,50.911055800263
26775,1049:1560,Breast,Hs-578-T,SIDM00135,905957,1049,PD173074,"FGFR1, FGFR2, FGFR3",RTK signaling,Targeted,Experimental only,10.0,1560,Alpelisib,PI3Kalpha,PI3K/MTOR signaling,Targeted,Advanced clinical trials,10.0,0.619971365136852,0.1072228457132,0.498925823273003,8.99044635218944,9.934,0.825513955462705,0.847875259956889,0.0703623858964001,0.309319723756592,0.126930336934019,0.182389386822573,5.98284272275435,1.2352,3.00760362943509,8.6988,0.511795013907736,0.428923278732161,0.525658382381236,0.407175722004226,0.0828717351755749,0.11848266037701,True,0.475170786745362,0.083764377779771,0.702567472245077,69.0740616224605
26776,1561:1564,Breast,Hs-578-T,SIDM00135,905957,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,0.1,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,5.0,0.867436187164528,0.137681426396964,0.622424420457146,10.1114086796666,10.8028,0.817057276219375,0.896074708010054,0.116086045659964,0.539913466079438,0.327759156478795,0.212154309600643,7.89116975214062,2.3183,2.22023892752603,8.4845,0.708745048378769,0.627769420496103,0.777287628130809,0.683225419822306,0.0809756278826655,0.0940622083085025,True,0.475170786745362,0.083764377779771,0.702567472245077,69.0740616224605
26776,1011:1564,Breast,Hs-578-T,SIDM00135,905957,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,5.0,0.703616027524183,0.137681426396964,0.622424420457146,10.1114086796666,10.8028,0.817057276219375,0.896074708010054,0.0541270293403209,0.437947798156099,0.223934737068161,0.214013061087938,7.30622731278806,1.5456,2.80518136687859,9.2572,0.574894594953206,0.523620856578812,0.630492526414927,0.528191227939739,0.051273738374394,0.102301298475188,True,0.475170786745362,0.083764377779771,0.702567472245077,69.0740616224605
26776,1559:1564,Breast,Hs-578-T,SIDM00135,905957,1559,Luminespib,HSP90,Protein stability and degradation,Targeted,Early clinical trials,0.01,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,5.0,0.7969519219362,0.137681426396964,0.622424420457146,10.1114086796666,10.8028,0.817057276219375,0.896074708010054,0.104941382201542,0.496042338143348,0.280178667779589,0.21586367036376,7.63883860085425,1.9463,2.4725700788124,8.8565,0.651155366614987,0.539260683365294,0.714128460747032,0.615315565688994,0.111894683249693,0.0988128950580381,True,0.475170786745362,0.083764377779771,0.702567472245077,69.0740616224605
26776,1053:1564,Breast,Hs-578-T,SIDM00135,905957,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,1.0,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,5.0,0.652641897853152,0.137681426396964,0.622424420457146,10.1114086796666,10.8028,0.817057276219375,0.896074708010054,0.0725840686130515,0.4062202550373,0.205894523470173,0.200325731567127,7.27762891018891,1.5153,2.83377976947774,9.2875,0.533245811406539,0.44808195030154,0.58481589805389,0.488694648216962,0.0851638611049989,0.0961212498369288,True,0.475170786745362,0.083764377779771,0.702567472245077,69.0740616224605
26776,1049:1593,Breast,Hs-578-T,SIDM00135,905957,1049,PD173074,"FGFR1, FGFR2, FGFR3",RTK signaling,Targeted,Experimental only,10.0,1593,Entinostat,"HDAC1, HDAC3",Chromatin histone acetylation,Targeted,Advanced clinical trials,2.0,0.742510053644942,0.0857205130224845,0.700805864120838,10.8924871641236,7.4255,0.895116660585295,0.922004657348037,0.077939311618856,0.520355399763053,0.313095367749234,0.207260032013819,8.29756939890954,1.2291,2.59491776521409,6.1964,0.664633119669668,0.613869975204937,0.684597727588377,0.602448146886933,0.0507631444647318,0.0821495807014436,True,0.475170786745362,0.083764377779771,0.702567472245077,69.0740616224605
26776,1047:1593,Breast,Hs-578-T,SIDM00135,905957,1047,Nutlin-3a (-),MDM2,p53 pathway,Targeted,Experimental only,2.5,1593,Entinostat,"HDAC1, HDAC3",Chromatin histone acetylation,Targeted,Advanced clinical trials,2.0,0.923424699441333,0.0857205130224845,0.700805864120838,10.8924871641236,7.4255,0.895116660585295,0.922004657348037,0.101250054887113,0.647141444442508,0.515126976724334,0.132014467718174,9.51677364619437,2.8615,1.37571351792925,4.564,0.826572833265906,0.770090586087487,0.85140187359512,0.805388069888409,0.0564822471784183,0.0460138037067107,True,0.475170786745362,0.083764377779771,0.702567472245077,69.0740616224605
26776,1011:1593,Breast,Hs-578-T,SIDM00135,905957,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1593,Entinostat,"HDAC1, HDAC3",Chromatin histone acetylation,Targeted,Advanced clinical trials,2.0,0.703616027524183,0.0857205130224845,0.700805864120838,10.8924871641236,7.4255,0.895116660585295,0.922004657348037,0.0779853145137781,0.493098238178356,0.274966575207405,0.218131662970952,8.0127982163277,1.0089,2.87968894779593,6.4166,0.629818428891738,0.593192973164472,0.648737254362021,0.559313540984637,0.0366254557272658,0.0894237133773846,True,0.475170786745362,0.083764377779771,0.702567472245077,69.0740616224605
26776,1549:1593,Breast,Hs-578-T,SIDM00135,905957,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,0.5,1593,Entinostat,"HDAC1, HDAC3",Chromatin histone acetylation,Targeted,Advanced clinical trials,2.0,0.878789810755939,0.0857205130224845,0.700805864120838,10.8924871641236,7.4255,0.895116660585295,0.922004657348037,0.0521269723291058,0.615861052707403,0.60297789210933,0.012883160598073,10.7391185313568,6.6766,0.153368632766805,0.748900000000001,0.786619400760239,0.816790094541955,0.810248298346975,0.806183463459269,-0.0301706937817152,0.0040648348877068,True,0.475170786745362,0.083764377779771,0.702567472245077,69.0740616224605
26776,1561:1593,Breast,Hs-578-T,SIDM00135,905957,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,0.1,1593,Entinostat,"HDAC1, HDAC3",Chromatin histone acetylation,Targeted,Advanced clinical trials,2.0,0.867436187164528,0.0857205130224845,0.700805864120838,10.8924871641236,7.4255,0.895116660585295,0.922004657348037,0.0901094922556321,0.607904366715522,0.375667318503641,0.232237048211881,8.40120656480249,1.3206,2.49128059932114,6.1049,0.776456583125553,0.702243384557287,0.799780204517918,0.708824773886425,0.0742131985682659,0.0909554306314929,True,0.475170786745362,0.083764377779771,0.702567472245077,69.0740616224605
