drug_name,drug_cid,drug_smiles
amsacrine,2179,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42
LMP744,397888,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC
Voreloxin,9952884,CNC1CN(CC1OC)C2=NC3=C(C=C2)C(=O)C(=CN3C4=NC=CS4)C(=O)O
daunorubicin,30323,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)C)O)N)O
idarubicin hydrochloride,636362,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O.Cl
Dexrazoxane hydrochloride,6918223,CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2.Cl
LUCANTHONE,10180,CCN(CC)CCNC1=C2C(=C(C=C1)C)SC3=CC=CC=C3C2=O
Epothilone D,447865,CC1CCCC(=CCC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC2=CSC(=N2)C)C)C
Ansamitocin P-3,5282049,CC1C2CC(C(C=CC=C(CC3=CC(=C(C(=C3)OC)Cl)N(C(=O)CC(C4(C1O4)C)OC(=O)C(C)C)C)C)OC)(NC(=O)O2)O
Dolastatin 10,9810929,CCC(C)C(C(CC(=O)N1CCCC1C(C(C)C(=O)NC(CC2=CC=CC=C2)C3=NC=CS3)OC)OC)N(C)C(=O)C(C(C)C)NC(=O)C(C(C)C)N(C)C
1233948-35-0,46847888,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)C3=CC=C(S3)C#N)C
noscapine,275196,CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3
Cevipabulin,11488110,CC(C(F)(F)F)NC1=C(C(=NC2=NC=NN12)Cl)C3=C(C=C(C=C3F)OCCCNC)F
EMD-534085,23634407,CN(C)CCNC(=O)NCC1CCC2C(NC3=C(C2O1)C=C(C=C3)C(F)(F)F)C4=CC=CC=C4
Litronesib,25167017,CCNCCS(=O)(=O)NCC1(N(N=C(S1)NC(=O)C(C)(C)C)C(=O)C(C)(C)C)C2=CC=CC=C2
S-Trityl-L-cysteine,76044,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)SCC(C(=O)O)N
Debio 0932,44156921,CC(C)(C)CNCCN1C2=C(C(=NC=C2)N)N=C1SC3=CC4=C(C=C3N(C)C)OCO4
PU-WS13,71660551,CC(C)NCCCN1C2=C(C(=NC=N2)N)N=C1SC3=CC(=CC(=C3)Cl)Cl
retaspimycin hydrochloride,11685945,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=C(C(=C2O)C1)NCC=C)O)C)OC)OC(=O)N)C)C)O)OC.Cl
CCT251236,117996749,CC1=C(C=C(C=C1)NC(=O)C2=CC3=C(C=C2)OCCO3)NC(=O)C4=CC5=C(C=C4)N=C(C=C5)OCCN6CCCC6
calpeptin,73364,CCCCC(C=O)NC(=O)C(CC(C)C)NC(=O)OCC1=CC=CC=C1
Ixazomib citrate,56844015,B1(OC(=O)C(O1)(CC(=O)O)CC(=O)O)C(CC(C)C)NC(=O)CNC(=O)C2=C(C=CC(=C2)Cl)Cl
Pevonedistat,16720766,C1CC2=CC=CC=C2C1NC3=NC=NC4=C3C=CN4C5CC(C(C5)O)COS(=O)(=O)N
ML323,60167849,CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C
VLX1570,71523377,C=CC(=O)N1CCC(=CC2=CC(=C(C=C2)F)[N+](=O)[O-])C(=O)C(=CC3=CC(=C(C=C3)F)[N+](=O)[O-])C1
ML226,71304779,CCC1CCCCN1C(=O)N2[NH+]=CC(=N2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O
MMP INHIBITOR V,9888141,CCOCOCC(CC(C)C(=O)NO)NC(=O)C1=CC=C(C=C1)OC2=CC=CC=C2
Marimastat,119031,CC(C)CC(C(C(=O)NO)O)C(=O)NC(C(=O)NC)C(C)(C)C
UNII-70N8WTD318,46175189,COCCOC(=O)N1CCN(C(C1)C(=O)N[O-])S(=O)(=O)C2=CC(=C(C(=C2)F)OC3=CC=C(C=C3)Cl)F.COCCOC(=O)N1CCN(C(C1)C(=O)N[O-])S(=O)(=O)C2=CC(=C(C(=C2)F)OC3=CC=C(C=C3)Cl)F.[Mg+2]
CTS-1027,3342298,C1COCCC1(CS(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)Cl)C(=O)NO
Incyclinide,54678924,C1C2CC3=C(C(=CC=C3)O)C(=C2C(=O)C4(C1CC(=O)C(=C4O)C(=O)N)O)O
"5,5'-Dimethyl-2,2'-bipyridine",15664,CC1=CN=C(C=C1)C2=NC=C(C=C2)C
LTX-315,46200994,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(C(=O)NC(CCCCN)C(=O)N)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CNC8=CC=CC=C87)NC(=O)C(CCCCN)NC(=O)C(CCCCN)N
Tasquinimod,54682876,CN1C2=C(C(=CC=C2)OC)C(=C(C1=O)C(=O)N(C)C3=CC=C(C=C3)C(F)(F)F)O
NITROXOLINE,19910,C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-]
Cinchonine dihydrochloride,70004430,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O.Cl.Cl
Valspodar,5281884,CC=CCC(C)C(=O)C1C(=O)NC(C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C)C(C)C
849675-66-7,11399764,COC1=C(C=C2CN(CCC2=C1)CCC3=CC=C(C=C3)N4N=C(N=N4)C5=CC(=C(C=C5NC(=O)C6=CC(=O)C7=CC=CC=C7O6)OC)OC)OC
Vancomycin HCL,6420023,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O.Cl
Teichomycin,16131923,CCCCCCCCCC(=O)NC1C(C(C(OC1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)C(C6C(=O)NC(C7=C(C(=CC(=C7)O)OC8C(C(C(C(O8)CO)O)O)O)C9=C(C=CC(=C9)C(C(=O)N6)NC(=O)C4NC(=O)C1C2=CC(=CC(=C2)OC2=C(C=CC(=C2)C(C(=O)NC(CC2=CC(=C(O3)C=C2)Cl)C(=O)N1)N)O)O)O)C(=O)O)OC1C(C(C(C(O1)CO)O)O)NC(=O)C)Cl)CO)O)O
Levomycin,3197,CC1C(=O)N(C2CSC(C(C(=O)N(C(C(=O)OCC(C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)C(NC(=O)C(COC(=O)C(N(C2=O)C)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C)C)SC)C
Verdinexor,71492799,C1=CC=NC(=C1)NNC(=O)C=CN2C=NC(=N2)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
Eltanexor,86345880,C1=C(C=C(C=C1C(F)(F)F)C(F)(F)F)C2=NN(C=N2)C=C(C3=CN=CN=C3)C(=O)N
Leptomycin B,6917907,CCC(=CC(C)CC=CC(=CC(C)C(=O)C(C)C(C(C)CC(=CC(=O)O)C)O)C)C=CC1C(C=CC(=O)O1)C
YM 511,177865,C1=CC(=CC=C1CN(C2=CC=C(C=C2)C#N)N3C=NN=C3)Br
reparixin,9838712,CC(C)CC1=CC=C(C=C1)C(C)C(=O)NS(=O)(=O)C
Danirixin,24780598,CC1=C(C=CC=C1F)NC(=O)NC2=C(C(=C(C=C2)Cl)S(=O)(=O)C3CCCNC3)O
NBI-74330,45784923,CCOC1=CC=C(C=C1)N2C(=O)C3=C(N=CC=C3)N=C2C(C)N(CC4=CN=CC=C4)C(=O)CC5=CC(=C(C=C5)F)C(F)(F)F
AMD 3465,483559,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CNCC3=CC=CC=N3
155148-31-5,65014,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3.Cl.Cl.Cl.Cl.Cl.Cl.Cl.Cl
UNBS-5162,16048966,CN(C)CCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)NC(=O)N
Morin hydrate,16219651,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O.O
bepridil,2351,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3
Liarozole,60652,C1=CC(=CC(=C1)Cl)C(C2=CC3=C(C=C2)N=CN3)N4C=CN=C4
664969-54-4,1213452,C1CN(CCN1CC=CC2=CC=CC=C2)C(=S)NC3=CC=C(C=C3)S(=O)(=O)N
PNU-74654,9836739,CC1=CC=C(O1)C=NNC(=O)C2=CC=CC=C2OC3=CC=CC=C3
GNF-6231,46927297,CC1=C(N=CC(=C1)CC(=O)NC2=NC=C(C=C2)N3CCN(CC3)C(=O)C)C4=CC(=NC=C4)F
MK-4101,16222379,CN1C(=NN=C1C23CCC(CC2)(CC3)C4=NOC(=N4)C5CC(C5)(F)F)C6=CC=CC=C6C(F)(F)F
SARIDEGIB,25027363,CC1CC2C(C(C3(O2)CCC4C5CCC6CC(CCC6(C5CC4=C(C3)C)C)NS(=O)(=O)C)C)NC1
TAK-441,44187367,CCC1=CC2=C(C(=C(N2C)C(=O)NC3CCN(CC3)C(=O)CO)OCC(F)(F)F)C(=O)N1CC(=O)C4=CC=CC=C4
Robotnikinin,25109985,C1CC(=O)OC(CNC(=O)C(CC=C1)CC(=O)NCC2=CC=C(C=C2)Cl)C3=CC=CC=C3
MRT-83,136210511,CC1=C(C=C(C=C1)N=C(N)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC)NC(=O)C3=CC=C(C=C3)C4=CC=CC=C4
Atractylenolide I,5321018,CC1=C2CC3C(=C)CCCC3(C=C2OC1=O)C
Avadomide,24967599,CC1=NC2=C(C(=CC=C2)N)C(=O)N1C3CCC(=O)NC3=O
ROQUINIMEX,54676478,CN1C2=CC=CC=C2C(=C(C1=O)C(=O)N(C)C3=CC=CC=C3)O
Pipequaline,71219,C1CNCCC1CCC2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4
MCC950,9910393,CC(C)(C1=COC(=C1)S(=O)(=O)NC(=O)NC2=C3CCCC3=CC4=C2CCC4)O
CC-885,24788636,CC1=C(C=C(C=C1)NC(=O)NCC2=CC3=C(C=C2)C(=O)N(C3)C4CCC(=O)NC4=O)Cl
Bioymifi,70678419,C1=CC(=CC=C1N2C(=O)C(=CC3=CC=C(O3)C4=CC5=C(C=C4)C(=O)NC5=O)SC2=N)Br
Nirogacestat,46224413,CCCC(C(=O)NC1=CN(C=N1)C(C)(C)CNCC(C)(C)C)NC2CCC3=CC(=CC(=C3C2)F)F
Verubecestat,51352361,CC1(CS(=O)(=O)N(C(=N1)N)C)C2=C(C=CC(=C2)NC(=O)C3=NC=C(C=C3)F)F
Crenigacestat,71236992,CC(C(=O)NC1C2=CC=CC=C2C3=C(N=CC=C3)N(C1=O)CCO)NC(=O)CCC(F)(F)F
BMS-906024,66550890,CN1C2=CC=CC=C2C(=NC(C1=O)NC(=O)C(CCC(F)(F)F)C(CCC(F)(F)F)C(=O)N)C3=CC=CC=C3
PF-05175157,52934180,CC1=NC2=C(N1)C=C(C=C2)C(=O)N3CCC4(CC3)CC5=C(C(=O)C4)N(N=C5)C(C)C
PF-04457845,24771824,C1CN(CCC1=CC2=CC(=CC=C2)OC3=NC=C(C=C3)C(F)(F)F)C(=O)NC4=NN=CC=C4
JNJ-42165279,54576693,C1CN(CCN1CC2=CC3=C(C=C2)OC(O3)(F)F)C(=O)NC4=C(C=CN=C4)Cl
PF-04937319,46916694,CC1=CC2=C(O1)C=C(C=C2OC3=CN=C(N=C3)C(=O)N(C)C)C(=O)NC4=NC=C(N=C4)C
CHEMBL359618,9799942,CS(=O)(=O)C1=CC=C(C=C1)C(CC2CCCC2)C(=O)NC3=NC=CS3
CB-839,71577426,C1=CC=NC(=C1)CC(=O)NC2=NN=C(S2)CCCCC3=NN=C(C=C3)NC(=O)CC4=CC(=CC=C4)OC(F)(F)F
BPTES,3372016,C1=CC=C(C=C1)CC(=O)NC2=NN=C(S2)CCSCCC3=NN=C(S3)NC(=O)CC4=CC=CC=C4
AZD3965,10369242,CC1=C(C(=NN1)C(F)(F)F)CC2=C(C3=C(S2)N(C(=O)N(C3=O)C)C(C)C)C(=O)N4CC(CO4)(C)O
JPH203,24853505,C1=CC=C(C=C1)C2=NC3=C(O2)C(=CC(=C3)N)COC4=C(C=C(C=C4Cl)CC(C(=O)O)N)Cl
Maslinic acid,73659,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1)C)C(=O)O)C
Ataciguat,213037,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=C(C=CC(=C3)Cl)NS(=O)(=O)C4=CC=C(S4)Cl
fluvastatin,446155,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F
Ivosidenib,71657455,C1CC(=O)N(C1C(=O)N(C2=CC(=CN=C2)F)C(C3=CC=CC=C3Cl)C(=O)NC4CC(C4)(F)F)C5=NC=CC(=C5)C#N
BAY-1436032,118310260,CC1CC(CC(C1)(C)C)N2C3=C(C=C(C=C3)CCC(=O)O)N=C2NC4=CC=C(C=C4)OC(F)(F)F
Vorasidenib,117817422,CC(C(F)(F)F)NC1=NC(=NC(=N1)C2=NC(=CC=C2)Cl)NC(C)C(F)(F)F
Epacadostat,135564890,C1=CC(=C(C=C1N=C(C2=NON=C2NCCNS(=O)(=O)N)NO)Br)F
Navoximod,70914230,C1CC(CCC1C(CC2C3=C(C=CC=C3F)C4=CN=CN24)O)O
Tenatoprazole,636411,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=CC(=N3)OC
Linrodostat,121328278,CC(C1CCC(CC1)C2=C3C=C(C=CC3=NC=C2)F)C(=O)NC4=CC=C(C=C4)Cl
1675203-84-5,117951478,CC1=C(C=CC=C1COC2=NC(=C(C=C2)CNCCNC(=O)C)OC)C3=CC=CC=C3
Tussilagone,71307581,CCC(=CC(=O)OC1CC(C2C(C1=C)CC(=O)C2C(C)OC(=O)C)C(C)C)C
Ibiglustat,60199242,CC(C)(C1=CSC(=N1)C2=CC=C(C=C2)F)NC(=O)OC3CN4CCC3CC4
eeyarestatin I,23947580,CC1(C(N(C(=O)N1CC(=O)NN=CC=CC2=CC=C(O2)[N+](=O)[O-])C3=CC=C(C=C3)Cl)N(C(=O)NC4=CC=C(C=C4)Cl)O)C
MIR96-IN-1,72699186,CC(C)(C)C1=CC(=CC(=C1OCCCC(=O)NCCCN=[N+]=[N-])C(C)(C)C)C2=NC3=C(N2)C=C(C=C3)N4CCN(CC4)C
Pranlukast hemihydrate,11979774,C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5.C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5.O
QUIFLAPON SODIUM,23672584,CC(C)(C)SC1=C(N(C2=C1C=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)CC5=CC=C(C=C5)Cl)CC(C)(C)C(=O)[O-].[Na+]
Nampt-IN-1,92044379,CC(C)(CS(=O)(=O)NC1=CC2=C(CN(CC2)C(=O)COC3=CN=CC=C3)C=C1)O
GSK2795039,71090129,CC(C)N1C=C(C2=C(C=CN=C21)NS(=O)(=O)C3=NN(C=C3)C)C4=CC5=C(CCN5C)C=C4
CXC-195,44428656,CC1=C(N=C(C(=N1)C)CN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)C
Oltipraz,47318,CC1=C(SSC1=S)C2=NC=CN=C2
Omaveloxolone,71811910,CC1(CCC2(CCC3(C(C2C1)C(=O)C=C4C3(CCC5C4(C=C(C(=O)C5(C)C)C#N)C)C)C)NC(=O)C(C)(F)F)C
mk-1064,44633765,COC1=C(N=C(C=C1)CNC(=O)C2=C(N=CC(=C2)C3=CC(=CN=C3)Cl)C4=CC=CC=N4)OC
MCOPPB 3HCl,57339147,CC1(CCCCCCC1)N2CCC(CC2)N3C4=CC=CC=C4N=C3C5CCCNC5.Cl.Cl.Cl
Inolitazone,9832447,CC1=CC(=CC(=C1N)C)OC2=CC3=C(C=C2)N=C(N3C)COC4=CC=C(C=C4)CC5C(=O)NC(=O)S5
GW1929,6518171,CN(CCOC1=CC=C(C=C1)CC(C(=O)O)NC2=CC=CC=C2C(=O)C3=CC=CC=C3)C4=CC=CC=N4
Elafibranor,9864881,CC1=CC(=CC(=C1OC(C)(C)C(=O)O)C)C=CC(=O)C2=CC=C(C=C2)SC
BMS-687453,16725047,CC1=C(N=C(O1)C2=CC=C(C=C2)Cl)COC3=CC=CC(=C3)CN(CC(=O)O)C(=O)OC
Pemafibrate,11526038,CCC(C(=O)O)OC1=CC=CC(=C1)CN(CCCOC2=CC=C(C=C2)OC)C3=NC4=CC=CC=C4O3
79558-09-1,6603901,CCCC1=C(C=CC(=C1O)C(=O)C)OCCCOC2=CC=C(C=C2)OCC(=O)O
CHEMBL3695811,46846227,CC1=C(N(C2=C1C=C(C=C2)C(=O)NC(C)C3=CC=C(C=C3)[N+](=O)[O-])CC4=CC=C(C=C4)C5=CC=CC=C5C(=O)O)C
PF-04620110,46926360,C1CC(CCC1CC(=O)O)C2=CC=C(C=C2)N3CCOC4=NC=NC(=C4C3=O)N
85375-15-1,6917797,C1CC(CN(C1)CCC=C(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)O.Cl
Tiagabine hydrochloride,91274,CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C.Cl
CI-966,198693,C1CN(CC(=C1)C(=O)O)CCOC(C2=CC=C(C=C2)C(F)(F)F)C3=CC=C(C=C3)C(F)(F)F
BRUCEANTIN,5281304,CC1=C(C(=O)CC2(C1CC3C45C2C(C(C(C4C(C(=O)O3)OC(=O)C=C(C)C(C)C)(OC5)C(=O)OC)O)O)C)O
Ouabain octahydrate,6364534,CC1C(C(C(C(O1)OC2CC(C3(C4C(CCC3(C2)O)C5(CCC(C5(CC4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O.O.O.O.O.O.O.O.O
BAY 41-2272,9798973,C1CC1C2=CN=C(N=C2N)C3=NN(C4=C3C=CC=N4)CC5=CC=CC=C5F
Cinaciguat,9808022,C1=CC=C(C=C1)CCC2=CC=C(C=C2)COC3=CC=CC=C3CCN(CCCCC(=O)O)CC4=CC=C(C=C4)C(=O)O
BAY-876,118191391,CC1=C(C(=NN1CC2=CC=C(C=C2)C#N)C(F)(F)F)NC(=O)C3=CC(=NC4=C3C=CC(=C4)F)C(=O)N
PFK-158,71730058,C1=CC(=CC2=C1C=CC(=N2)C=CC(=O)C3=CC=NC=C3)C(F)(F)F
lactulose,11333,C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O
34031-32-8,24199313,CCP(CC)CC.CC(=O)OCC1C(C(C(C(O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C.[Au+]
RSL3,1750826,COC(=O)C1CC2=C(C(N1C(=O)CCl)C3=CC=C(C=C3)C(=O)OC)NC4=CC=CC=C24
PF-06282999,71571306,COC1=C(C=C(C=C1)Cl)C2=CC(=O)NC(=S)N2CC(=O)N
PX-478,11234794,C1=CC(=CC=C1CC(C(=O)O)N)[N+](CCCl)(CCCl)[O-].Cl.Cl
Manassantin A,10190528,CC1C(C(OC1C2=CC(=C(C=C2)OC(C)C(C3=CC(=C(C=C3)OC)OC)O)OC)C4=CC(=C(C=C4)OC(C)C(C5=CC(=C(C=C5)OC)OC)O)OC)C
EL-102,62705067,CC1=C(C=C(C=C1)C2=CSC(=C2)C#N)NS(=O)(=O)C3=CC=C(C=C3)OC
PT-2385,91754484,CS(=O)(=O)C1=C2C(C(CC2=C(C=C1)OC3=CC(=CC(=C3)C#N)F)(F)F)O
Molidustat,59603622,C1COCCN1C2=NC=NC(=C2)N3C(=O)C(=CN3)N4C=CN=N4
Daprodustat,91617630,C1CCC(CC1)N2C(=O)C(C(=O)N(C2=O)C3CCCCC3)C(=O)NCC(=O)O
Vadadustat,23634441,C1=CC(=CC(=C1)Cl)C2=CC(=C(N=C2)C(=O)NCC(=O)O)O
BMS-587101,11635371,CN1C(=O)N(C(=O)C12CN(CC2C3=CC=C(C=C3)C#N)CC4=CC(=CS4)C(=O)O)C5=CC(=CC(=C5)Cl)Cl
rottlerin,5281847,CC1=C(C(=C(C(=C1O)C(=O)C)O)CC2=C(C3=C(C(=C2O)C(=O)C=CC4=CC=CC=C4)OC(C=C3)(C)C)O)O
vesnarinone,5663,COC1=C(C=C(C=C1)C(=O)N2CCN(CC2)C3=CC4=C(C=C3)NC(=O)CC4)OC
VLX600,6410104,CC1=CC=CC2=C1NC3=C2N=NC(=N3)NN=C(C)C4=CC=CC=N4
OTX-008,11953346,CN(C)CCNC(=O)COC1=C2CC3=C(C(=CC=C3)CC4=C(C(=CC=C4)CC5=CC=CC(=C5OCC(=O)NCCN(C)C)CC1=CC=C2)OCC(=O)NCCN(C)C)OCC(=O)NCCN(C)C
FG-2216,6914666,C1=CC=C2C(=C1)C(=C(N=C2Cl)C(=O)NCC(=O)O)O
ETOMOXIR,9840324,CCOC(=O)C1(CO1)CCCCCCOC2=CC=C(C=C2)Cl
Deferoxamine mesylate,62881,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.CS(=O)(=O)O
Brequinar,57030,CC1=C(N=C2C=CC(=CC2=C1C(=O)O)F)C3=CC=C(C=C3)C4=CC=CC=C4F
ASP-9521,25210792,CC(C)(CC1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)OC)O
945976-43-2,44560455,C1=CC(=CC(=C1)F)C2=CC=C(C=C2)C(C(F)(F)F)OC3=NC(=NC(=C3)C4=CC=C(C=C4)CC(C(=O)O)N)N
Exherin,9916058,CC1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CN=CN2)NC(=O)C)C(=O)N)C(C)C
Sufugolix,3038517,CN(CC1=CC=CC=C1)CC2=C(SC3=C2C(=O)N(C(=O)N3CC4=C(C=CC=C4F)F)C5=CC=CC=C5)C6=CC=C(C=C6)NC(=O)NOC
Elagolix,11250647,CC1=C(C(=O)N(C(=O)N1CC2=C(C=CC=C2F)C(F)(F)F)CC(C3=CC=CC=C3)NCCCC(=O)O)C4=C(C(=CC=C4)OC)F
Relugolix,10348973,CN(C)CC1=C(SC2=C1C(=O)N(C(=O)N2CC3=C(C=CC=C3F)F)C4=NN=C(C=C4)OC)C5=CC=C(C=C5)NC(=O)NOC
108341-18-0,3047796,C1=CC(=C(C=C1C(CN)O)O)O.C(C(C(=O)O)O)(C(=O)O)O.O
Avacopan,49841217,CC1=C(C(=CC=C1)F)C(=O)N2CCCC(C2C3=CC=C(C=C3)NC4CCCC4)C(=O)NC5=CC(=C(C=C5)C)C(F)(F)F
Ozanimod,52938427,CC(C)OC1=C(C=C(C=C1)C2=NC(=NO2)C3=C4CCC(C4=CC=C3)NCCO)C#N
Etrasimod,44623998,C1CCC(C1)C2=C(C=C(C=C2)COC3=CC4=C(C=C3)NC5=C4CCC5CC(=O)O)C(F)(F)F
MK-0557,11491176,C1CC2(CCC1C(=O)NC3=NN(C=C3)C4=CC=CC=C4F)C5=C(C=CN=C5)C(=O)O2
NVS-CECR2-1,117072550,CCCS(=O)(=O)C1=NC(=CC(=N1)NC2CC2)C3=CC4=C(C=C3)N(C=C4)C5CC(NC(C5)(C)C)(C)C
Darolutamide,67171867,CC(CN1C=CC(=N1)C2=CC(=C(C=C2)C#N)Cl)NC(=O)C3=NNC(=C3)C(C)O
tibolone,444008,CC1CC2=C(CCC(=O)C2)C3C1C4CCC(C4(CC3)C)(C#C)O
Clascoterone,11750009,CCC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)C(=O)CO
AZD9496 maleate,92044376,CC1CC2=C(C(N1CC(C)(C)F)C3=C(C=C(C=C3F)C=CC(=O)O)F)NC4=CC=CC=C24.C(=CC(=O)O)C(=O)O
Brilanestrant,56941241,CCC(=C(C1=CC=C(C=C1)C=CC(=O)O)C2=CC3=C(C=C2)NN=C3)C4=C(C=C(C=C4)F)Cl
Elacestrant,23642301,CCNCCC1=CC=C(C=C1)CN(CC)C2=C(C=CC(=C2)OC)C3CCC4=C(C3)C=CC(=C4)O
Acolbifene,155435,CC1=C(C(OC2=C1C=CC(=C2)O)C3=CC=C(C=C3)OCCN4CCCCC4)C5=CC=C(C=C5)O
Ospemifene,3036505,C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)C3=CC=C(C=C3)OCCO)CCCl
dienestrol,667476,CC=C(C1=CC=C(C=C1)O)C(=CC)C2=CC=C(C=C2)O
Tesmilifene hydrochloride,175534,CCN(CC)CCOC1=CC=C(C=C1)CC2=CC=CC=C2.Cl
XCT790,6918788,COC1=C(C=CC(=C1)C=C(C#N)C(=O)NC2=NN=C(S2)C(F)(F)F)OCC3=C(C=C(C=C3)C(F)(F)F)C(F)(F)F
Zoledronic acid hydrate,121586,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O.O
BMS-214662,448545,C1C(N(CC2=C(N1CC3=CN=CN3)C=CC(=C2)C#N)S(=O)(=O)C4=CC=CS4)CC5=CC=CC=C5
Arglabin,5574924,CC1=CCC23C1C4C(CCC2(O3)C)C(=C)C(=O)O4
Clopidogrel bisulfate,115366,COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3.OS(=O)(=O)O
ER819762,42596951,CCN1C(=O)N2CC3=CC(=CC(=C3C(C=C2C14CCN(CC4)CC5=CC(=CC(=C5)C)C)C)OC)OC
Motolimod,16049404,CCCN(CCC)C(=O)C1=CC2=C(C=C(C=C2)C3=CC=C(C=C3)C(=O)N4CCCC4)N=C(C1)N
Resatorvid,11703255,CCOC(=O)C1=CCCCC1S(=O)(=O)NC2=C(C=C(C=C2)F)Cl
AX-024,56949412,COC1=CC2=C(C=C1)OCC(=C2C3=CC=C(C=C3)F)CN4CCCC4
913064-47-8,11848206,C1CN(CCC12CCN(CC2)C(=O)C3=CC(=CC=C3)N4CC5=C(C4=O)C(=CC=C5)Cl)C6=CC=NC=C6
CPI-444,44537963,CC1=CC=C(O1)C2=C3C(=NC(=N2)N)N(N=N3)CC4=NC(=CC=C4)COC5CCOC5
2-Cl-IB-Meca,3035850,CNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3NCC4=CC(=CC=C4)I)Cl)O)O
